"trail_id","trail_name","park_name","latitude","longitude","length","elevation_gain","difficulty_rating","popularity","top"
10006317,"Halls Creek Canyon Trail","Capitol Reef National Park",37.71794,-110.93012,36692.953,792.7848,3,6.7404,0
10033603,"Old Settlers Trail","Great Smoky Mountains National Park",35.70774,-83.37997,26071.309,1052.7792,3,6.7327,0
10026573,"Lunch Tree Hill Trail","Grand Teton National Park",43.87751,-110.57794,804.67,31.6992,1,6.731,0
10295748,"Alder Creek Falls","Sequoia National Park",36.02707,-118.51524,2574.944,50.9016,1,6.7246,0
10261423,"Cockeye Falls Trail","Zion National Park",37.21751,-112.92364,7563.898,412.6992,5,6.7232,0
10305479,"Piracy Point","Bryce Canyon National Park",37.5449,-112.24682,482.802,17.9832,1,6.7184,0
10034226,"Granite Lake and Granite Pass Trail","Kings Canyon National Park",36.79423,-118.58248,30738.395,2367.9912,5,6.7159,0
10310851,"Hidden Valley Creek Nature Walk","Rocky Mountain National Park",40.39375,-105.65526,804.67,22.86,1,6.7098,0
10034105,"West Bank of the Virgin River","Zion National Park",37.23724,-112.96265,9173.238,181.9656,1,6.7073,0
10312533,"Wonderland Trail Loop","Mount Rainier National Park",46.93329,-121.86486,144035.94,7752.8926,7,6.7024,0
10236042,"Ridgeline Nature Trail","Theodore Roosevelt National Park",46.9219,-103.46307,1126.538,33.8328,3,6.7009,0
10341169,"Oldman Mountain","Rocky Mountain National Park",40.37642,-105.54237,965.604,129.8448,3,6.694,0
10287515,"Appalachian Trail: Fontana Dam to Davenport Gap","Great Smoky Mountains National Park",35.45184,-83.80168,121666.1,5330.952,5,6.6906,0
10014092,"Maple Spring Trail","Acadia National Park",44.32588,-68.29125,4345.218,222.8088,3,6.6898,0
10304056,"Buck Canyon Overlook","Canyonlands National Park",38.34582,-109.861,160.934,0,1,6.6768,0
10290389,"Tamarack Flat to El Capitan","Yosemite National Park",37.75163,-119.73651,27358.78,1120.7496,3,6.6745,0
10240928,"Cross Country Trail from Quick Road","Cuyahoga Valley National Park",41.20925,-81.52686,5793.624,106.9848,1,6.6676,0
10234765,"Eureka Peak Trail","Joshua Tree National Park",34.07332,-116.39031,15932.466,535.8384,5,6.6655,0
10008826,"North Fork Quinault Trail","Olympic National Park",47.57591,-123.64796,47958.332,1692.8593,3,6.6579,0
10001616,"Barnes Creek Trail","Olympic National Park",48.05805,-123.78922,28002.516,1318.8696,5,6.6573,0
10026593,"Confluence Overlook via Elephant Hill Trail Loop","Canyonlands National Park",38.14152,-109.82739,23657.299,391.9728,3,6.6561,0
10235721,"Haynach Lakes Trail","Rocky Mountain National Park",40.3074,-105.84098,23657.299,709.8792,5,6.6558,0
10039408,"Devil's Den Trail","Big Bend National Park",29.62241,-103.14261,7242.03,108.8136,3,6.6533,0
10004604,"Hazel River Trail","Shenandoah National Park",38.63783,-78.31406,19473.014,851.916,3,6.6518,0
10301673,"Hurricane Hill","Olympic National Park",48.01335,-123.58713,17541.807,1623.9744,5,6.6494,0
10235689,"Lead Cove Trail","Great Smoky Mountains National Park",35.60661,-83.74485,5310.822,353.8728,3,6.648,0
10236213,"Congaree River Trail","Congaree National Park",33.83015,-80.82322,15932.466,15.8496,1,6.6411,0
10008311,"Black Canyon Trail","Rocky Mountain National Park",40.4015,-105.52102,24944.77,1158.8496,3,6.64,0
10030856,"Lead Cove and Finley Cane Trail","Great Smoky Mountains National Park",35.60663,-83.74499,10782.578,446.8368,3,6.6385,0
10273123,"North Dome Trail via Upper Yosemite Falls Trail","Yosemite National Park",37.74255,-119.60239,22852.629,1714.8048,7,6.6282,0
10258650,"Cliff Springs Trail","Grand Canyon National Park",36.12463,-111.94782,1770.274,93.8784,1,6.6276,0
10008082,"Hidden Valley Trail","Rocky Mountain National Park",40.39371,-105.65556,3540.548,324.9168,5,6.6185,0
10248037,"Upper Maynard Burn Way Trail","Olympic National Park",47.87803,-123.137,15449.664,1244.8032,5,6.6163,0
10235736,"Wolf Creek Trail","Olympic National Park",47.9682,-123.58261,23657.299,1321.9176,5,6.6148,0
10042537,"Ranger Hole Trail","Olympic National Park",47.68163,-122.99405,2574.944,59.7408,1,6.6136,0
10312302,"Zabriskie Point and Gower Gulch Path Loop","Death Valley National Park",36.42082,-116.81018,4345.218,125.8824,3,6.6014,0
10287968,"Dalles Falls Trail","Mount Rainier National Park",47.04921,-121.5702,4184.284,316.992,3,6.5995,0
10254744,"Little Long Pond","Acadia National Park",44.29129,-68.25942,3540.548,53.9496,1,6.5939,0
10010668,"Timber Gap Trail","Sequoia National Park",36.45331,-118.5968,15771.532,1252.728,5,6.5937,0
10269468,"Samuelsons Rocks Trail","Joshua Tree National Park",34.0616,-116.22756,4988.954,62.7888,3,6.5925,0
10346638,"Holly Lake via Leigh Lake Trail to Paintbrush Canyon Trail","Grand Teton National Park",43.78852,-110.73063,20921.42,826.9224,5,6.5869,0
10259715,"Muir Snowfield Ski Tour","Mount Rainier National Park",46.78446,-121.74129,13357.522,1412.748,5,6.5797,0
10483902,"Shelf Lake and Solitude Lake via Glacier Gorge Trail","Rocky Mountain National Park",40.31058,-105.6402,14805.928,705.9168,5,6.5789,0
10258977,"Jordan Stream Path","Acadia National Park",44.31992,-68.25316,5632.69,104.8512,1,6.5779,0
10003581,"Pa-Hay-Okee Overlook Trail","Everglades National Park",25.44076,-80.78342,321.868,0,1,6.576,0
10008454,"Piney Branch Trail","Shenandoah National Park",38.74966,-78.29423,13679.39,500.7864,3,6.5731,0
10351832,"Finch Lake from Finch Lake Trailhead","Rocky Mountain National Park",40.20853,-105.56055,13840.324,612.9528,3,6.5664,0
10009579,"Valley Peak Trail","Acadia National Park",44.29948,-68.31631,4988.954,365.76,3,6.5566,0
10272749,"Bluff Trail, Mount Marshall Trail, Appalachian Loop","Shenandoah National Park",38.80723,-78.18088,21726.09,656.844,3,6.5555,0
10039515,"The Hoodoos","Yellowstone National Park",44.93225,-110.72812,8690.436,247.8024,3,6.55,0
10268406,"Dixon Cave Trail Loop","Mammoth Cave National Park",37.18657,-86.10066,2414.01,83.82,1,6.5465,0
10258640,"Ferguson Cabin Trail Loop","Great Smoky Mountains National Park",35.58205,-83.07052,1770.274,42.9768,1,6.5462,0
10261650,"Petrified Tree Trail","Yellowstone National Park",44.91556,-110.43848,160.934,5.7912,1,6.544,0
10210284,"Oasis of Mara Nature Trail","Joshua Tree National Park",34.12848,-116.03731,965.604,4.8768,1,6.5438,0
10029231,"Big Fork Ridge Loop Trail","Great Smoky Mountains National Park",35.61729,-83.11951,14484.06,567.8424,3,6.5239,0
10013512,"Saddleback Mountain and Appalachian Trail Loop","Shenandoah National Park",38.38114,-78.51699,6115.492,197.8152,1,6.522,0
10035603,"Mokowanis River - Stoney Indian Pass","Glacier National Park",48.9959,-113.65969,43774.047,1053.9984,5,6.5162,0
10290416,"Butte Lake, Snag Lake, Twin Lake, Silver Lake Loop","Lassen Volcanic National Park",40.56631,-121.29701,42808.445,1052.7792,5,6.514,0
10007651,"Saint Mary Lake Trail","Glacier National Park",48.67563,-113.57867,38785.094,824.7888,3,6.5114,0
10242204,"Thunderhead Prong Quiet Walkway","Great Smoky Mountains National Park",35.61749,-83.66965,2092.142,64.9224,1,6.5052,0
10291206,"South Rim to Ribbon Lake Loop Trail","Yellowstone National Park",44.71876,-110.48242,12713.786,218.8464,1,6.5017,0
10027026,"Harmony Borax Works","Death Valley National Park",36.47987,-116.8733,643.736,6.7056,1,6.4956,0
10041480,"Sunrise Lake Trail","Mount Rainier National Park",46.9176,-121.58773,2253.076,118.872,1,6.4939,0
10349553,"Whiteoak Sinks","Great Smoky Mountains National Park",35.62771,-83.72638,7081.096,194.7672,1,6.4908,0
10319881,"Cannon Brook, Cadillac South Ridge and Ladder Trail","Acadia National Park",44.35166,-68.20437,7402.964,496.824,3,6.4841,0
10235901,"Lake Francis Trail","Glacier National Park",48.9577,-113.89234,27197.846,718.7184,3,6.4775,0
10270274,"Corkscrew Peak","Death Valley National Park",36.73892,-116.96825,11265.38,942.7464,5,6.475,0
10013779,"Hilina Pali Trail","Hawaii Volcanoes National Park",19.29546,-155.30693,52271.87,1938,5,6.4719,0
10007155,"Stevens Creek Trail","Mount Rainier National Park",46.75997,-121.63921,1931.208,130.7592,3,6.4699,0
10260560,"Clark Range Circuit","Yosemite National Park",37.53083,-119.44723,70650.02,2604.8208,5,6.4692,0
10029817,"Cold Springs Nature Trail","Sequoia National Park",36.45143,-118.61145,3701.482,138.9888,1,6.4665,0
10308121,"Longs Peak Via Boulder Brook","Rocky Mountain National Park",40.31999,-105.62,25105.703,1675.7904,5,6.4631,0
10239500,"Browns Gap","Shenandoah National Park",38.25753,-78.77153,7242.03,365.76,7,6.4628,0
10258659,"Walhalla Overlook","Grand Canyon National Park",36.1319,-111.94221,160.934,0,1,6.4591,0
10238799,"Porcupine Wash Ruby Lee Mill Site Trail","Joshua Tree National Park",33.84607,-115.77752,14162.192,266.7,3,6.4582,0
10239622,"Carriage and Around Mountain Road Loop","Acadia National Park",44.31224,-68.28545,6598.294,81.9912,1,6.4578,0
10004643,"Roadside Ruin Trail","Canyonlands National Park",38.16315,-109.7626,482.802,0.9144,1,6.4506,0
10036805,"Cold Brook Canyon Trail","Wind Cave National Park",43.53544,-103.49805,4506.152,60.96,1,6.4452,0
10330099,"Fairy Falls and Imperial Geyser Loop","Yellowstone National Park",44.51543,-110.8325,14162.192,106.9848,3,6.438,0
10309294,"Teresa Lake","Great Basin National Park",39.01039,-114.30701,2414.01,92.964,3,6.4345,0
10042102,"East Shore Trail","Rocky Mountain National Park",40.13008,-105.76621,33635.207,835.7616,3,6.4324,0
10311400,"Tunnel View to Dewey Point","Yosemite National Park",37.71513,-119.67665,14966.862,1066.8,5,6.4296,0
10264890,"Summit, Horshoe, Snag, Cinder Cone, Rainbow, Twin, and Echo Lakes Loop","Lassen Volcanic National Park",40.49788,-121.42716,41681.906,1031.748,3,6.4239,0
10276946,"Cross Country Trail from Kendall Lake","Cuyahoga Valley National Park",41.21792,-81.52496,4667.086,72.8472,3,6.4203,0
10236004,"Gumbo Limbo Trail","Everglades National Park",25.38245,-80.61006,643.736,0,1,6.4188,0
10026761,"Crown Prince Lookout Trail","Joshua Tree National Park",33.99185,-116.06787,6276.426,111.8616,1,6.417,0
10356349,"Bubbles Divide via Jordans Pond Path","Acadia National Park",44.3237,-68.24989,6437.36,289.8648,3,6.4104,0
10316934,"Cohab to South Fruita Overlook","Capitol Reef National Park",38.2826,-111.24634,4828.02,231.9528,3,6.4101,0
10013918,"Valley and Beech South Ridge Trails","Acadia National Park",44.31518,-68.34363,5793.624,237.744,3,6.4071,0
10294720,"Juniper Canyon Trail to High Peaks Trail Loop","Pinnacles National Park",36.49163,-121.20941,11426.314,725.7288,5,6.3979,0
10036128,"Huber Wash Trail","Zion National Park",37.16531,-113.06125,7081.096,139.9032,3,6.3929,0
10037523,"Kalaloch Nature Trail","Olympic National Park",47.61273,-124.37558,3218.68,13.716,1,6.3912,0
10267072,"South Lateral Moraine Trail","Rocky Mountain National Park",40.35395,-105.58344,7402.964,83.82,1,6.3905,0
10006975,"Beech Mountain West Ridge Trail","Acadia National Park",44.30021,-68.3498,2896.812,231.9528,3,6.3892,0
10290742,"Kings Canyon National Scenic Byway","Kings Canyon National Park",36.71731,-118.9639,119734.9,3014.7769,3,6.3869,0
10273159,"Rose River Trail to Story of the Forest Trail Loop","Shenandoah National Park",38.51872,-78.43578,10299.776,463.9056,3,6.384,0
10258654,"Widforss Trail - Short Option","Grand Canyon National Park",36.22388,-112.06533,6920.162,179.832,1,6.3809,0
10315676,"Mica View Trail to Cactus Forest Trail","Saguaro National Park",32.22093,-110.72615,3057.746,20.7264,1,6.3801,0
10011545,"East Mesa Trail","Zion National Park",37.27088,-112.93825,18829.277,891.8448,3,6.3735,0
10039709,"Kootenai Lakes Trail","Glacier National Park",48.95776,-113.89217,8851.37,110.9472,1,6.3709,0
10013890,"Belly River Trail to Cosley Lake","Glacier National Park",48.99598,-113.65968,28646.252,571.8048,5,6.3595,0
10017463,"Pocosin Trail","Shenandoah National Park",38.41381,-78.4893,3379.614,129.8448,1,6.3533,0
10023360,"Mesa De Anguila Trail","Big Bend National Park",29.2586,-103.76744,9173.238,287.7312,5,6.3474,0
10354495,"Sunrise Nature Trail","Mount Rainier National Park",46.91468,-121.64182,2414.01,112.776,1,6.3461,0
10303226,"Black Canyon, Dark Mountain, Cow Creek, Gem Lake Loop","Rocky Mountain National Park",40.39646,-105.51306,17219.938,802.8432,3,6.3451,0
10111583,"Vogelsang Camp to Merced Lake Trail","Yosemite National Park",37.79547,-119.34574,23496.363,979.932,5,6.3417,0
10259353,"Clear Creek Trail","Grand Canyon National Park",36.05353,-112.08346,49245.805,2673.7056,7,6.3369,0
10035755,"Paradise Ridge Trail","Sequoia National Park",36.46502,-118.67176,9656.04,584.9112,3,6.3348,0
10036801,"Pine Springs to McKittrick Canyon","Guadalupe Mountains National Park",31.8963,-104.82781,28485.318,1239.9264,3,6.3318,0
10291009,"Twin Falls via Two Medicine Creek South Shore and North Shore Trail","Glacier National Park",48.48308,-113.36904,13518.456,193.8528,3,6.3241,0
10259141,"Sneakeye Spring Trail","Joshua Tree National Park",34.09453,-116.16852,1609.34,89.916,3,6.3167,0
10026859,"Bacon Rind Creek Trail","Yellowstone National Park",44.95563,-111.07066,6920.162,61.8744,1,6.3082,0
10271978,"Mount Gould Trail","Kings Canyon National Park",36.77248,-118.34138,14484.06,1149.7056,5,6.3061,0
10033779,"Dune Succession and West Beach Walk","Indiana Dunes National Park",41.62209,-87.20799,4345.218,43.8912,1,6.2936,0
10344771,"Ohio and Erie Canal Towpath from Boston Mills to Peninsula","Cuyahoga Valley National Park",41.26261,-81.55849,7885.766,27.7368,1,6.2907,0
10328652,"Dragon Point Trail","Black Canyon of the Gunnison National Park",38.57396,-107.72309,643.736,17.9832,1,6.285,0
10020359,"Skyline Drive: Front Royal to Waynesboro","Shenandoah National Park",38.9067,-78.20032,168658.83,3607.9175,5,6.2822,0
10013411,"Schoodic Head Trail","Acadia National Park",44.35015,-68.05388,1770.274,116.7384,3,6.2788,0
10039514,"Desert Ecology Trail","Saguaro National Park",32.20326,-110.7253,482.802,2.7432,1,6.2729,0
10272157,"Specimen Ridge and Amethyst Mountain Trails","Yellowstone National Park",44.9124,-110.38709,12874.72,498.9576,3,6.2725,0
10001420,"Deer Brook Trail via Jordan Pond Path","Acadia National Park",44.32294,-68.25375,8046.7,289.8648,5,6.2711,0
10261263,"Willow Canyon Trail","Death Valley National Park",36.06574,-116.74471,7402.964,407.8224,3,6.2698,0
10009688,"Evelyn Lake Trail","Sequoia National Park",36.46454,-118.66717,38463.227,1692.8593,5,6.2628,0
10035965,"Olympic Coast North","Olympic National Park",47.91951,-124.63782,32669.602,950.976,5,6.261,0
10262809,"Deadman Canyon Backpack Trip","Sequoia National Park",36.60488,-118.72401,78535.79,3885.8953,7,6.2578,0
10323594,"West Beach Loop","Indiana Dunes National Park",41.62254,-87.20827,1770.274,28.956,1,6.2548,0
10004594,"Wonderland Trail: Mowich Lake Campground to Ipsut Creek Campground","Mount Rainier National Park",46.93329,-121.86485,15771.532,910.7424,5,6.2497,0
10264894,"Summit Lake, Horshoe Lake, Snag Lake, Cinder Cone, Twin Lakes, and Echo Lake loop","Lassen Volcanic National Park",40.49811,-121.42703,42486.574,1038.7584,5,6.2486,0
10263510,"Lake of the Clouds via Grand Ditch Trail","Rocky Mountain National Park",40.40166,-105.84894,20438.617,762,3,6.2429,0
10350178,"Forney Ridge Trail to Clingmans Dome Loop","Great Smoky Mountains National Park",35.5568,-83.49606,7242.03,335.8896,3,6.2416,0
10253309,"Archaeology Trail","Zion National Park",37.19992,-112.98622,482.802,15.8496,1,6.2322,0
10263504,"Berry Glen and Lady Bird Grove Trail","Redwood National Park",41.31742,-124.04071,9656.04,391.9728,3,6.2306,0
10236043,"Coal Vein Trail","Theodore Roosevelt National Park",46.92453,-103.40212,965.604,4.8768,1,6.2267,0
10405509,"Upper and Lower Undine Falls","Yellowstone National Park",44.94085,-110.6321,2574.944,78.9432,1,6.2261,0
10235900,"Boulder Pass to Lake Janet","Glacier National Park",48.95767,-113.89239,12874.72,329.7936,3,6.2224,0
10347650,"Azure Lake and Inkwell Lake Loop","Rocky Mountain National Park",40.42024,-105.81135,17863.674,978.7128,5,6.2212,0
10264695,"Mount Shuksan via the Fischer Chimneys Approach","North Cascades National Park",48.85009,-121.68649,25266.639,1939.7472,7,6.2158,0
10439918,"Florence Peak Trail","Mount Rainier National Park",46.99496,-121.9155,11426.314,1126.8456,5,6.2025,0
10006589,"Dosweallips Road to Constance Pass Trail","Olympic National Park",47.7416,-123.04939,53108.22,2978.8103,5,6.1894,0
10268855,"Black Tail Butte Peak Trail","Grand Teton National Park",43.66135,-110.69771,10460.71,422.7576,3,6.1857,0
10029206,"Shuckstack via Twentymile","Great Smoky Mountains National Park",35.46741,-83.87679,16737.137,797.9664,5,6.1803,0
10013558,"New Hance Trail","Grand Canyon National Park",36.0046,-111.92426,20921.42,1506.9312,5,6.1769,0
10236055,"Buckhorn Trail","Theodore Roosevelt National Park",47.60038,-103.26661,19633.947,324.9168,5,6.1709,0
10036123,"Beaver Pond Trail","Glacier National Park",48.73799,-113.43793,5471.756,124.968,1,6.1653,0
10120722,"Mystic Falls to Ferry Creek Loop","Yellowstone National Park",44.50703,-110.83344,27197.846,534.924,5,6.1609,0
10340707,"Clear Lake Artist's Point Loop via Wapiti Lake Trailhead","Yellowstone National Park",44.70785,-110.50075,7402.964,121.92,1,6.1602,0
10278695,"Lands Run Falls to Hickerson Hollow via Appalachian Trail","Shenandoah National Park",38.86082,-78.16839,14001.258,619.9632,3,6.1598,0
10009813,"Razorback Trail","Acadia National Park",44.29661,-68.35722,3701.482,267.9192,3,6.1572,0
10029726,"Notom Road Scenic Byway 12","Capitol Reef National Park",38.2832,-111.12825,51659.812,792.7848,1,6.1544,0
10023428,"First Creek Lake Trail","Mammoth Cave National Park",37.21868,-86.22205,5793.624,158.8008,3,6.1532,0
10360670,"Dege Peak Trail","Mount Rainier National Park",46.91445,-121.64236,6598.294,237.744,3,6.1504,0
10342865,"Jesup Path","Acadia National Park",44.36207,-68.2082,1609.34,2.7432,1,6.1487,0
10011486,"Redgap Pass Trail","Glacier National Park",48.79578,-113.65587,50533.277,1787.9568,7,6.1447,0
10032039,"Crane Flat Lookout Trail","Yosemite National Park",37.74759,-119.80408,4506.152,111.8616,1,6.1328,0
10259171,"Lamar River Trail","Yellowstone National Park",44.86912,-110.16671,52947.285,1098.804,3,6.1324,0
10024378,"Saline Valley Hot Spring","Death Valley National Park",36.83402,-117.73855,482.802,0,1,6.1221,0
10265487,"St. Louis Riverfront Trail","Gateway Arch National Park",38.63514,-90.18118,34439.875,109.728,1,6.1208,0
10028861,"Rainbow Lake Trail","Lassen Volcanic National Park",40.49451,-121.42319,16415.268,413.9184,3,6.1203,0
10041075,"Madison Junction to Norris Drive","Yellowstone National Park",44.6454,-110.85848,21404.223,315.7728,3,6.1193,0
10236194,"Flint Ridge Section Trail","Redwood National Park",41.52392,-124.04565,12713.786,539.8008,3,6.1189,0
10236152,"Shadow Lake Trail","Lassen Volcanic National Park",40.47637,-121.47912,2896.812,144.78,1,6.1112,0
10268543,"Nicholson Hollow to Corbin Cabin","Shenandoah National Park",38.57087,-78.28738,14484.06,393.8016,3,6.1091,0
10018445,"Kintla Lake Campground","Glacier National Park",48.93597,-114.34573,15932.466,266.7,3,6.1081,0
10015682,"Twentymile Loop Trail","Great Smoky Mountains National Park",35.46718,-83.87698,12391.918,152.4,3,6.1063,0
10008221,"Lower Dungeness Trail","Olympic National Park",47.87802,-123.13699,18346.477,766.8768,3,6.1054,0
10012190,"Corbin Cabin Trail","Shenandoah National Park",38.61608,-78.35073,4667.086,307.848,3,6.1023,0
10313540,"Baker Lake-Johnson Lake Loop","Great Basin National Park",38.97645,-114.24538,20760.486,1330.7568,5,6.0987,0
10029615,"California Riding and Hiking Trail: Keys View Road to Pinto Basin Road","Joshua Tree National Park",33.97758,-116.16596,17059.004,140.8176,3,6.0963,0
10258639,"Spruce Fir Self-Guiding Nature Trail","Great Smoky Mountains National Park",35.5956,-83.45901,482.802,7.9248,1,6.0922,0
10003894,"Upper South Fork Skokomish Trail","Olympic National Park",47.4794,-123.45202,10460.71,312.7248,5,6.0908,0
10290181,"Paradise Point Trail","Glacier National Park",48.48442,-113.36926,2253.076,48.768,3,6.09,0
10001960,"Cache la Poudre River Trail","Rocky Mountain National Park",40.42534,-105.80522,6920.162,100.8888,1,6.0863,0
10236097,"McCoy Hollow Trail","Mammoth Cave National Park",37.21868,-86.22196,19794.883,434.9496,5,6.0857,0
10269382,"Heritage Trail Loop","Mammoth Cave National Park",37.1857,-86.10101,1287.472,12.8016,1,6.0838,0
10007409,"Nāulu Trail","Hawaii Volcanoes National Park",19.31753,-155.16243,33263.918,1062,3,6.0764,0
10316689,"Sprague Lake, Glacier Creek and Storm Pass Loop","Rocky Mountain National Park",40.32052,-105.60788,4345.218,74.9808,3,6.0724,0
10012661,"Mule Ears - Smoky Creek Trail","Big Bend National Park",29.16633,-103.43552,11265.38,289.8648,3,6.0612,0
10275883,"Yellowstone River Overlook Trail via Yellowstone Picnic Ground Trailhead","Yellowstone National Park",44.91681,-110.40055,5149.888,143.8656,1,6.0553,0
10299002,"Mount Cammerer Loop - Low Gap and Lower Cammerer","Great Smoky Mountains National Park",35.75595,-83.208,26071.309,1050.9504,5,6.0457,0
10011350,"Turk Branch Trail","Shenandoah National Park",38.12536,-78.7864,3057.746,139.9032,1,6.0435,0
10260246,"Old Big Oak Flat Access Road","Yosemite National Park",37.72521,-119.64451,6598.294,326.7456,5,6.0385,0
10331219,"Druid Arch to Chesler Park Loop","Canyonlands National Park",38.1416,-109.82744,22047.957,773.8872,3,6.0378,0
10344762,"Ohio and Erie Canal Towpath: Red Lock to Peninsula","Cuyahoga Valley National Park",41.28955,-81.56379,14323.126,44.8056,1,6.0376,0
10235566,"Little River and Goshen Prong Trail","Great Smoky Mountains National Park",35.65359,-83.58002,21726.09,1363.98,5,6.0372,0
10259160,"Hayden Valley Trail","Yellowstone National Park",44.56523,-110.37464,21887.023,326.7456,5,6.0359,0
10236046,"Jones Creek Trail","Theodore Roosevelt National Park",46.96627,-103.48743,11104.446,130.7592,3,6.03,0
10033734,"Sam Nail Ranch Trail","Big Bend National Park",29.2793,-103.36866,482.802,8.8392,1,6.0299,0
10268761,"Hidden Lake Spur Via Palisades Lake Trail","Mount Rainier National Park",46.9177,-121.58769,9977.908,495.9096,3,6.0201,0
10259218,"Road Prong Trail","Great Smoky Mountains National Park",35.60949,-83.4465,9656.04,560.832,3,6.0183,0
10004331,"Lunch Lake Trail","Olympic National Park",47.95486,-123.83479,23657.299,1324.9656,5,6.0097,0
10309573,"Jordan Cliffs to Sargent and Penobscot Mountain Loop","Acadia National Park",44.3205,-68.25405,7402.964,466.9536,3,6.0095,0
10272192,"Bajada Nature Walk","Joshua Tree National Park",33.68143,-115.80178,482.802,1.8288,3,6.0091,0
10313001,"Mount Lyell","Yosemite National Park",37.87817,-119.3387,42486.574,1454.8104,7,6.0067,0
10302331,"Fairy Falls Lollipop Trail","Yellowstone National Park",44.56715,-110.8352,13840.324,73.7616,3,6.0022,0
10346251,"Death Canyon and Phelps Lake Loop","Grand Teton National Park",43.65578,-110.78109,12230.984,389.8392,3,5.999,0
10347976,"Cadillac North Ridge Trail to South Ridge Trail","Acadia National Park",44.3786,-68.22955,9656.04,381.9144,3,5.9984,0
10029617,"Lucky Boy Vista Trail to Elton Mine","Joshua Tree National Park",34.01797,-116.08247,4828.02,58.8264,1,5.9953,0
10017468,"Mauna Loa Trail","Hawaii Volcanoes National Park",19.49264,-155.3854,190607.53,7283,7,5.9893,0
10259195,"Terrace Mountain Trail","Yellowstone National Park",44.93221,-110.72802,10782.578,262.7376,3,5.9829,0
10112108,"Strike Valley Overlook Trail","Capitol Reef National Park",37.85365,-111.04292,9977.908,121.92,1,5.9828,0
10033012,"Cobalt Lake-Two Medicine Pass","Glacier National Park",48.49227,-113.36566,36853.887,1042.7208,3,5.977,0
10344879,"Buckeye Trail: Jaite to Boston","Cuyahoga Valley National Park",41.28875,-81.57178,16415.268,442.8744,3,5.9747,0
10112071,"Snake Den Ridge Low Gap Trail","Great Smoky Mountains National Park",35.75363,-83.20682,20438.617,1199.9976,5,5.9696,0
10017338,"Long Pine Key Trail","Everglades National Park",25.42802,-80.72079,24944.77,0,1,5.9688,0
10024320,"Lexington Arch Trail","Great Basin National Park",38.8429,-114.19067,4667.086,340.7664,3,5.9666,0
10040222,"Wildcat Canyon Connector Trail","Zion National Park",37.34025,-113.11311,15288.73,297.7896,3,5.963,0
10299308,"Nymph Lake, Lake Haiyaha, Mills Lake and Jewel Lake","Rocky Mountain National Park",40.31194,-105.6458,11909.116,450.7992,3,5.9579,0
10013912,"Bright Angel Trail to Tonto Trail","Grand Canyon National Park",36.05701,-112.14437,116838.086,3102.864,5,5.9577,0
10035599,"Fish Lake Trail","Glacier National Park",48.61739,-113.87692,8851.37,407.8224,3,5.9549,0
10009217,"Little Medano Creek Trail to Medano Lake","Great Sand Dunes National Park and Preserve",37.75799,-105.50116,40394.434,1079.9064,3,5.9468,0
10235777,"Checkerboard Arch Trail","Zion National Park",37.22761,-112.87947,1770.274,258.7752,3,5.941,0
10039481,"Mammoth Cave Park Long Loop Trail","Mammoth Cave National Park",37.24578,-86.19162,25910.373,575.7672,3,5.9372,0
10111581,"Merced Lake to Sunrise Camp Trail","Yosemite National Park",37.73837,-119.40634,19473.014,923.8488,5,5.9358,0
10111657,"Kingsnake Trail","Congaree National Park",33.82033,-80.78757,11909.116,6.7056,1,5.9352,0
10272375,"Old Jasper Forest Road","Petrified Forest National Park",34.88855,-109.80716,4184.284,53.9496,1,5.9341,0
10027504,"Merced Lake Trail","Yosemite National Park",37.73468,-119.56577,55361.297,2816.9617,7,5.9322,0
10111114,"Rabbit and Abrams Creeks Loop Trail","Great Smoky Mountains National Park",35.60777,-83.93649,24461.969,1219.8096,3,5.9314,0
10008569,"Asticou and Jordan Pond Path","Acadia National Park",44.32026,-68.25527,3218.68,58.8264,1,5.9313,0
10257681,"Beehive Meadow Trail","Yosemite National Park",37.94667,-119.78729,16254.334,857.7072,3,5.9282,0
10309296,"Wheeler Peak Trail via Alpine Lakes Trail","Great Basin National Park",39.0102,-114.30727,12552.852,940.9176,5,5.9253,0
10031965,"Kolob Reservoir Road","Zion National Park",37.20326,-113.18622,43291.246,1609.9536,1,5.9233,0
10253737,"Cherokee to Clingmans Dome via 441","Great Smoky Mountains National Park",35.50533,-83.30143,37014.82,1578.864,1,5.9183,0
10037996,"Cunningham Cabin","Grand Teton National Park",43.77771,-110.55751,321.868,1.8288,1,5.9169,0
10269520,"Middle Fork Kaweah Trail","Sequoia National Park",36.52367,-118.76541,39750.7,1718.7672,5,5.9141,0
10033856,"Sevenmile Rim OHV Route","Arches National Park",38.7001,-109.70983,18829.277,425.8056,3,5.9097,0
10398300,"Lonesome Pine Overlook","Great Smoky Mountains National Park",35.45958,-83.43861,10621.644,692.8104,5,5.9052,0
10236075,"Taiga Trail","Denali National Park",63.73043,-148.91922,2574.944,62.7888,3,5.9038,0
10034730,"Biscayne National Park Walk","Biscayne National Park",25.53849,-80.33091,15932.466,0.9144,1,5.8949,0
10253849,"Hospital Rock to Potwisha Trail","Sequoia National Park",36.52073,-118.77161,7563.898,294.7416,1,5.8916,0
10287876,"Under the Rim Trail: Bryce Point to Whiteman Bench","Bryce Canyon National Park",37.60437,-112.15692,20921.42,945.7944,7,5.8905,0
